gesture,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
open_hand,345.40899658203125,713.5938720703125,452.12860107421875,681.3912963867188,532.8488159179688,598.4888916015625,600.0441284179688,512.146484375,660.299072265625,450.3516540527344,453.349853515625,438.82647705078125,472.59368896484375,323.0179443359375,486.5543518066406,258.47479248046875,498.1432800292969,201.62644958496094,379.69586181640625,432.1745910644531,392.04840087890625,310.09649658203125,404.3622741699219,236.9980010986328,416.708984375,173.66152954101562,310.38116455078125,451.1186828613281,309.83074951171875,333.04852294921875,321.1470642089844,265.9771728515625,332.1731872558594,206.03329467773438,239.8114013671875,488.44793701171875,215.3011474609375,400.478515625,210.1214599609375,348.5790710449219,211.07240295410156,297.0398254394531
open_hand,344.9643859863281,717.331787109375,452.1221923828125,682.9406127929688,531.5638427734375,598.593017578125,596.8895874023438,511.71234130859375,655.593994140625,448.5489807128906,451.33465576171875,441.3912353515625,468.3281555175781,326.0044250488281,480.71575927734375,261.6452941894531,490.7827453613281,204.72743225097656,377.26513671875,436.0377502441406,386.621337890625,313.7599182128906,398.0570983886719,240.72669982910156,409.1183166503906,177.15284729003906,307.4062194824219,455.58538818359375,304.75457763671875,337.8501892089844,315.55841064453125,271.12109375,325.4259338378906,211.04461669921875,237.02816772460938,494.14910888671875,212.37368774414062,406.969970703125,206.59722900390625,355.0013122558594,206.94195556640625,303.4176330566406
open_hand,353.66473388671875,722.4117431640625,459.1091613769531,685.1852416992188,535.6708374023438,597.5278930664062,598.9024047851562,507.9244079589844,656.4453735351562,442.1778564453125,454.0262145996094,442.8193664550781,467.8916320800781,327.2651672363281,478.84716796875,262.89471435546875,488.677490234375,205.88177490234375,380.07379150390625,438.5715637207031,385.6650695800781,315.7447814941406,395.4082946777344,242.46084594726562,405.2781677246094,177.9990692138672,309.88641357421875,458.7205810546875,304.5146484375,341.3588562011719,313.7579040527344,274.2881164550781,322.13665771484375,213.2816619873047,241.22378540039062,499.0577392578125,213.63182067871094,412.1996154785156,206.57452392578125,359.6316223144531,205.5452880859375,307.1978759765625
open_hand,371.2530212402344,719.4072875976562,473.5411376953125,678.322509765625,544.3748779296875,587.3058471679688,602.8778686523438,495.88787841796875,656.70751953125,426.376220703125,461.09930419921875,439.1851501464844,469.7698974609375,324.3467712402344,477.44342041015625,261.0937194824219,485.4433898925781,204.56365966796875,387.8641052246094,437.2766418457031,387.8342590332031,313.896240234375,393.98748779296875,241.17796325683594,401.18701171875,176.1444854736328,318.0108337402344,458.0548095703125,307.9345703125,342.1313781738281,313.7601318359375,275.9179382324219,318.9785461425781,214.16326904296875,251.3631591796875,501.3778381347656,219.0458221435547,416.71612548828125,209.15457153320312,364.1536560058594,205.05825805664062,311.1530456542969
open_hand,399.7872619628906,717.321533203125,499.9084167480469,671.5816040039062,566.445068359375,576.8642578125,621.6154174804688,484.3982849121094,670.8286743164062,414.56378173828125,479.8550720214844,435.1128845214844,485.9750061035156,318.9607238769531,491.0809020996094,255.45228576660156,495.421875,201.0487518310547,408.7002868652344,435.3267822265625,406.0426025390625,308.8763122558594,408.8633728027344,235.8673095703125,413.681396484375,171.29742431640625,341.0624084472656,455.234619140625,328.159423828125,338.5382995605469,331.5867919921875,272.71978759765625,334.43536376953125,210.61241149902344,275.6536560058594,501.2832946777344,241.65078735351562,416.05804443359375,230.36537170410156,363.23126220703125,224.28831481933594,309.85784912109375
open_hand,448.6000671386719,721.3682861328125,550.7915649414062,669.3441162109375,615.5932006835938,575.4966430664062,665.5580444335938,489.7427673339844,707.9842529296875,417.223876953125,524.0369262695312,439.4390563964844,528.7225341796875,320.496826171875,532.944580078125,256.2093200683594,533.16259765625,202.8470001220703,447.4012756347656,441.21124267578125,442.01580810546875,310.41943359375,446.5064697265625,238.6852569580078,446.6253967285156,175.25930786132812,375.0541076660156,464.24359130859375,364.4541015625,343.56707763671875,368.5540771484375,276.8866882324219,367.8453369140625,215.82029724121094,309.8760681152344,512.0006103515625,279.18768310546875,422.65283203125,268.4631652832031,366.83331298828125,259.9427185058594,314.78668212890625
open_hand,497.4311828613281,714.0499877929688,599.2032470703125,666.6522216796875,663.6668701171875,571.5030517578125,716.8233032226562,479.9891357421875,764.8244018554688,406.65704345703125,573.9594116210938,429.30560302734375,576.2059936523438,311.11572265625,578.6190795898438,248.34251403808594,580.3822631835938,193.5149688720703,500.2267761230469,431.6829528808594,491.5895690917969,301.63507080078125,493.0185241699219,228.73159790039062,496.0294189453125,164.49609375,429.4966125488281,453.35394287109375,412.0107421875,333.605224609375,414.57470703125,269.1531677246094,415.06292724609375,207.2347412109375,361.8013916015625,501.81884765625,324.3979797363281,416.8221435546875,310.7425842285156,364.6162109375,302.2857666015625,311.5479736328125
open_hand,547.0555419921875,702.3054809570312,649.6055297851562,655.7715454101562,715.2863159179688,567.1295166015625,770.5151977539062,485.1668701171875,813.5325317382812,413.5682678222656,619.5115966796875,429.5269775390625,625.12109375,309.8331604003906,629.799560546875,244.2234344482422,630.263916015625,191.0884246826172,542.7230834960938,429.9584045410156,538.4620971679688,298.8208923339844,542.9866333007812,224.59071350097656,543.3673095703125,160.29803466796875,468.5874938964844,451.55474853515625,458.3597717285156,329.7243347167969,462.33575439453125,260.7372741699219,461.40704345703125,198.457763671875,401.86444091796875,498.42626953125,367.28448486328125,407.9628601074219,353.90106201171875,351.0850830078125,343.0804748535156,297.8904113769531
open_hand,596.0430908203125,699.8412475585938,697.8136596679688,657.420654296875,763.9779052734375,564.000244140625,821.6167602539062,472.0598449707031,871.9669189453125,400.8551330566406,672.6024169921875,416.9570617675781,677.4909057617188,298.63629150390625,681.383056640625,235.06065368652344,685.1987915039062,179.05316162109375,599.0245361328125,416.5916748046875,594.5490112304688,287.1757507324219,595.8695678710938,212.60060119628906,600.3904418945312,147.96676635742188,528.2772216796875,436.8249206542969,513.3543090820312,316.20086669921875,515.5828857421875,250.38157653808594,517.4159545898438,187.6747283935547,459.8682861328125,482.65679931640625,420.9830322265625,395.785400390625,407.15472412109375,343.05133056640625,398.7995910644531,289.2254943847656
open_hand,654.779541015625,685.20849609375,755.3980102539062,641.2996215820312,820.3214721679688,552.4473266601562,876.9721069335938,469.1150207519531,921.0503540039062,398.1412658691406,725.8146362304688,409.8558044433594,732.5955810546875,291.3562316894531,738.1607666015625,226.85491943359375,739.1847534179688,176.25146484375,650.3333129882812,409.8905944824219,647.2213745117188,281.397216796875,653.195068359375,206.80398559570312,654.2684936523438,143.4618682861328,577.229248046875,429.88970947265625,566.833251953125,310.4976501464844,570.7872924804688,242.0166015625,570.2084350585938,180.17349243164062,510.5699157714844,477.5217590332031,473.64129638671875,386.9380187988281,458.27545166015625,331.4679870605469,446.0391540527344,278.5053405761719
open_hand,707.5819702148438,690.023681640625,806.777587890625,648.7840576171875,868.2496948242188,553.097900390625,919.8283081054688,457.60931396484375,967.023193359375,387.33984375,777.2100219726562,402.45770263671875,782.887451171875,283.5276794433594,785.6994018554688,220.79933166503906,787.3912963867188,167.69979858398438,705.123046875,402.18841552734375,700.943115234375,271.8034973144531,699.9111938476562,197.99903869628906,702.9896850585938,135.1229248046875,635.3980102539062,421.09326171875,621.0973510742188,299.6544189453125,621.3206176757812,234.86343383789062,621.5093383789062,172.78099060058594,568.4073486328125,467.6532897949219,528.6809692382812,378.5956726074219,513.1939086914062,326.1813049316406,502.8376770019531,272.5056457519531
open_hand,736.775146484375,687.9609985351562,849.4171752929688,643.438232421875,920.6288452148438,551.4318237304688,968.9989013671875,462.8670959472656,1009.9622192382812,399.2227478027344,830.414306640625,405.5904235839844,838.5188598632812,288.41583251953125,843.2139282226562,221.21417236328125,841.5238647460938,160.82785034179688,748.9811401367188,400.6355285644531,754.7908325195312,272.85638427734375,759.340576171875,194.5470428466797,761.4216918945312,127.67891693115234,680.4838256835938,420.2193603515625,671.4613647460938,301.5644836425781,673.6470947265625,229.4175262451172,676.2291870117188,164.5047149658203,602.6158447265625,461.90216064453125,574.297119140625,372.0740966796875,564.7809448242188,314.69696044921875,558.9816284179688,260.343505859375
open_hand,804.2113647460938,691.8243408203125,903.7354125976562,652.4853515625,965.8929443359375,556.9850463867188,1016.4609375,461.123779296875,1061.3287353515625,393.0040283203125,877.2349243164062,402.1709289550781,884.6310424804688,282.3961486816406,887.2196044921875,217.975341796875,887.8822631835938,164.71270751953125,805.15234375,398.59674072265625,803.9341430664062,268.40142822265625,802.7708740234375,192.79830932617188,805.407958984375,128.5433349609375,736.2152709960938,415.22711181640625,723.99609375,293.08819580078125,723.1241455078125,225.42604064941406,723.1373291015625,162.30459594726562,667.9454956054688,459.30462646484375,629.4213256835938,366.7220153808594,613.0850830078125,312.472412109375,602.03564453125,257.6773986816406
open_hand,844.796630859375,689.76708984375,948.618408203125,653.3355102539062,1013.86669921875,561.7461547851562,1066.1722412109375,468.2059326171875,1110.8167724609375,402.66864013671875,925.029296875,406.2792663574219,933.437255859375,287.2391357421875,936.633056640625,218.74017333984375,939.37890625,158.4037628173828,852.1561889648438,400.33221435546875,854.3341064453125,273.8592224121094,857.2622680664062,193.71725463867188,861.0948486328125,126.47554779052734,783.5453491210938,419.50250244140625,775.4735107421875,295.4112243652344,777.9065551757812,222.312744140625,779.9352416992188,158.28135681152344,714.6326293945312,455.5892028808594,684.6832275390625,361.8666687011719,671.3446655273438,305.89117431640625,663.9029541015625,250.56436157226562
open_hand,888.7425537109375,687.3585205078125,989.1809692382812,650.844970703125,1055.119873046875,558.888427734375,1107.658203125,466.7928771972656,1153.5067138671875,403.3346862792969,971.712158203125,400.1681213378906,981.1253051757812,280.51177978515625,984.0816650390625,215.36036682128906,985.123046875,161.558349609375,900.6487426757812,394.1676025390625,901.69921875,263.8549499511719,900.6420288085938,188.83584594726562,903.8591918945312,125.2009048461914,832.22705078125,408.80859375,822.94189453125,286.1681213378906,822.4727783203125,218.86460876464844,823.9901733398438,156.79029846191406,763.9430541992188,449.6261901855469,730.15087890625,356.0310974121094,715.8944091796875,301.84698486328125,707.3516235351562,247.75315856933594
open_hand,929.369384765625,680.6342163085938,1029.712158203125,646.5884399414062,1096.1015625,557.0645141601562,1148.70703125,468.8319396972656,1193.9937744140625,406.52215576171875,1010.3587646484375,397.4667053222656,1023.251953125,278.9357604980469,1027.736083984375,212.170166015625,1028.0457763671875,157.07249450683594,941.020263671875,390.5169982910156,944.332763671875,261.5517272949219,947.0601196289062,184.2919464111328,950.3357543945312,120.06770324707031,873.240478515625,405.6712646484375,865.1755981445312,281.6703796386719,867.9686279296875,212.87759399414062,869.1815185546875,149.39659118652344,806.0028686523438,443.7838439941406,775.5357666015625,350.42816162109375,762.11083984375,295.40625,752.8374633789062,240.19825744628906
open_hand,962.4130249023438,680.1482543945312,1063.485107421875,646.9437866210938,1131.4207763671875,555.6160278320312,1182.2279052734375,462.5010681152344,1226.363525390625,400.05596923828125,1056.3712158203125,395.8812561035156,1068.9793701171875,276.70880126953125,1073.3380126953125,211.4901580810547,1074.9833984375,156.39427185058594,985.043701171875,386.3499755859375,990.6233520507812,257.2287902832031,991.4524536132812,183.166259765625,995.4968872070312,119.0094223022461,917.2830200195312,398.85113525390625,911.9612426757812,276.3928527832031,912.32080078125,208.594482421875,915.449951171875,146.94874572753906,847.3522338867188,435.042236328125,818.1851806640625,339.5787048339844,804.9532470703125,284.6923522949219,797.9393920898438,230.72378540039062
open_hand,1004.4142456054688,669.556640625,1100.507568359375,640.1416625976562,1165.2850341796875,552.0567626953125,1214.3822021484375,462.4895324707031,1257.1365966796875,400.25482177734375,1091.1650390625,394.6038513183594,1105.239013671875,275.6033935546875,1111.2808837890625,208.5384063720703,1112.79833984375,152.1040802001953,1022.2763671875,383.55938720703125,1026.167236328125,254.5477294921875,1028.42626953125,178.4197540283203,1032.354736328125,112.60192108154297,955.0606079101562,395.2072448730469,948.4436645507812,272.0724182128906,950.404541015625,202.00465393066406,952.837158203125,138.5162353515625,887.698486328125,429.1546325683594,857.2861328125,334.0743103027344,844.2083740234375,277.4989013671875,835.9197387695312,221.9478302001953
open_hand,1017.287109375,666.6332397460938,1122.2664794921875,635.5444946289062,1193.338623046875,550.3658447265625,1242.304931640625,465.0894470214844,1284.5103759765625,405.27679443359375,1128.7138671875,389.6825866699219,1139.0245361328125,269.20843505859375,1145.4493408203125,202.27186584472656,1148.9813232421875,144.91104125976562,1053.0078125,377.18023681640625,1056.810546875,247.2185821533203,1064.3463134765625,171.7310028076172,1068.8116455078125,107.97164916992188,984.6015625,389.138427734375,978.0694580078125,263.7420654296875,980.4554443359375,193.67266845703125,985.852294921875,134.0716552734375,910.2606811523438,419.8562927246094,884.7315673828125,319.9390869140625,873.2684936523438,263.48394775390625,869.6015625,211.3369598388672
open_hand,1047.0135498046875,667.5291137695312,1149.7440185546875,633.61474609375,1220.2943115234375,545.4722900390625,1268.0604248046875,458.52093505859375,1308.30029296875,400.5561218261719,1156.66259765625,389.87347412109375,1168.5904541015625,267.6385498046875,1175.4354248046875,201.6771240234375,1177.080810546875,148.07945251464844,1082.3841552734375,378.355712890625,1087.781005859375,242.7117156982422,1092.494384765625,170.97048950195312,1095.842041015625,109.44891357421875,1015.3423461914062,386.46636962890625,1010.0615844726562,260.8382263183594,1010.6824951171875,194.5206298828125,1015.8338012695312,135.87960815429688,941.8632202148438,420.34149169921875,916.1347045898438,319.61846923828125,905.2392578125,263.1239013671875,901.3921508789062,211.34954833984375
open_hand,1079.2918701171875,666.8449096679688,1175.689208984375,640.854736328125,1243.907958984375,555.0155639648438,1294.515869140625,467.443359375,1336.9881591796875,408.49066162109375,1181.3487548828125,394.62847900390625,1195.713134765625,275.1141357421875,1199.4598388671875,208.5765838623047,1199.8099365234375,152.71376037597656,1111.9176025390625,379.5209655761719,1117.4285888671875,250.10977172851562,1116.5672607421875,175.78958129882812,1119.5009765625,109.97916412353516,1044.947265625,386.59527587890625,1040.2825927734375,264.7652587890625,1038.1893310546875,195.31576538085938,1040.60009765625,133.0963897705078,974.95458984375,417.70257568359375,946.045166015625,320.47735595703125,931.6411743164062,263.545654296875,923.5999145507812,208.86947631835938
open_hand,1100.3697509765625,670.2671508789062,1197.859130859375,645.0913696289062,1268.734619140625,561.7084350585938,1322.254150390625,478.5322570800781,1366.962646484375,421.2409973144531,1203.560791015625,396.2954406738281,1219.765380859375,276.62384033203125,1224.1259765625,209.08251953125,1224.1282958984375,152.08132934570312,1135.1739501953125,381.0395812988281,1140.3980712890625,250.76625061035156,1141.0382080078125,175.9602508544922,1144.1376953125,110.21184539794922,1067.27783203125,389.1903991699219,1063.3206787109375,265.1868896484375,1063.890625,195.8710479736328,1066.3118896484375,132.96359252929688,999.1600341796875,419.6620788574219,973.2570190429688,322.9856872558594,960.5900268554688,265.8315124511719,953.198974609375,210.48609924316406
open_hand,1106.00634765625,668.8460083007812,1209.2938232421875,646.8719482421875,1284.2733154296875,566.467041015625,1340.0054931640625,483.7593688964844,1385.906982421875,427.8014831542969,1225.9805908203125,400.28570556640625,1241.59423828125,279.1666259765625,1246.7933349609375,211.56491088867188,1249.9871826171875,151.70619201660156,1154.352294921875,382.1011047363281,1162.4736328125,252.5730743408203,1165.833984375,176.53671264648438,1171.954833984375,110.98262786865234,1086.4052734375,389.4407958984375,1084.1676025390625,263.7651672363281,1084.9888916015625,192.9738006591797,1091.072021484375,132.3876953125,1012.7137451171875,414.7705993652344,989.3372192382812,314.5583801269531,977.113037109375,258.2284851074219,973.2994995117188,205.2283172607422
open_hand,1120.9134521484375,668.8530883789062,1223.1280517578125,647.4232177734375,1297.9176025390625,568.5955810546875,1353.27587890625,488.2313232421875,1399.2509765625,435.1142578125,1239.8055419921875,396.43414306640625,1257.1473388671875,276.4511413574219,1261.8720703125,209.68429565429688,1263.219482421875,152.51234436035156,1169.08349609375,378.73187255859375,1180.4586181640625,250.02781677246094,1182.4537353515625,174.90325927734375,1187.546630859375,110.96173095703125,1102.544189453125,385.6141052246094,1103.273681640625,261.3600769042969,1102.83984375,191.67897033691406,1108.246337890625,131.88198852539062,1029.7562255859375,412.8036804199219,1007.1758422851562,312.7961120605469,994.733154296875,256.8569641113281,990.1531372070312,204.41555786132812
open_hand,1136.4619140625,670.2490234375,1236.8428955078125,649.2144775390625,1310.2796630859375,569.233154296875,1364.6884765625,487.8854675292969,1409.3760986328125,434.0343933105469,1252.1644287109375,396.3670349121094,1269.0511474609375,276.6104736328125,1272.87255859375,211.0084991455078,1273.6051025390625,156.05557250976562,1181.422607421875,378.59527587890625,1190.6077880859375,250.08432006835938,1190.33056640625,176.54957580566406,1194.0010986328125,112.75712585449219,1113.3812255859375,383.80511474609375,1113.194580078125,261.7969970703125,1111.50341796875,193.05516052246094,1115.40234375,133.24984741210938,1041.5792236328125,412.91986083984375,1017.4539184570312,313.4742126464844,1004.2913818359375,257.5031433105469,998.3699340820312,204.82269287109375
open_hand,1148.9615478515625,673.546875,1247.246337890625,651.6873779296875,1318.5714111328125,570.7688598632812,1371.2427978515625,489.61322021484375,1414.1983642578125,435.7098388671875,1260.1146240234375,397.1427917480469,1276.300537109375,277.60125732421875,1279.4259033203125,211.13168334960938,1279.3304443359375,156.13624572753906,1190.5535888671875,379.4211730957031,1198.906005859375,251.26048278808594,1197.5679931640625,176.46337890625,1200.2823486328125,111.67870330810547,1123.5662841796875,384.3536071777344,1123.1297607421875,262.9215393066406,1120.84326171875,192.8400421142578,1123.95556640625,132.22125244140625,1053.4376220703125,414.065185546875,1029.771240234375,314.2469787597656,1016.9898071289062,257.36383056640625,1010.9133911132812,203.89654541015625
open_hand,1155.059326171875,673.5538330078125,1251.4840087890625,653.2474365234375,1322.4942626953125,573.2992553710938,1375.5340576171875,492.261474609375,1418.359130859375,438.4991455078125,1267.187255859375,397.7879638671875,1283.8394775390625,279.0687561035156,1286.96142578125,213.2815704345703,1286.5638427734375,159.1856689453125,1197.9305419921875,379.31024169921875,1207.036376953125,252.69744873046875,1205.46240234375,178.3135986328125,1208.0167236328125,113.32047271728516,1131.3740234375,383.54901123046875,1131.4627685546875,264.1335754394531,1128.3372802734375,193.95208740234375,1131.1751708984375,133.27635192871094,1061.012451171875,413.600830078125,1035.96435546875,314.2947692871094,1022.1043090820312,257.5221862792969,1015.0263671875,204.0098876953125
open_hand,1156.207763671875,674.126220703125,1252.8577880859375,653.4349975585938,1323.7379150390625,572.8352661132812,1376.4954833984375,491.2899169921875,1419.03466796875,437.07220458984375,1267.7550048828125,397.06256103515625,1284.0941162109375,278.19024658203125,1287.006591796875,211.89129638671875,1286.257080078125,157.18768310546875,1198.5064697265625,378.5350341796875,1207.2777099609375,251.71824645996094,1205.6947021484375,176.70062255859375,1208.0657958984375,111.08894348144531,1131.9281005859375,382.94146728515625,1131.86865234375,263.1754455566406,1128.92724609375,192.3694610595703,1131.6370849609375,131.10018920898438,1061.725830078125,413.061767578125,1037.120361328125,313.5674743652344,1023.4674682617188,256.3200988769531,1016.4611206054688,202.3285675048828
open_hand,1163.0604248046875,673.4536743164062,1259.102783203125,651.59912109375,1327.620849609375,570.1383666992188,1378.0604248046875,488.42486572265625,1419.3720703125,433.8653259277344,1269.00830078125,394.76544189453125,1283.9827880859375,276.0066833496094,1286.3143310546875,209.59112548828125,1285.3648681640625,155.31497192382812,1199.982177734375,377.0354309082031,1207.2901611328125,250.42098999023438,1204.97314453125,174.7001495361328,1206.8709716796875,109.22268676757812,1133.5013427734375,382.0645751953125,1132.1658935546875,262.1421203613281,1128.770751953125,190.92837524414062,1130.783935546875,129.44078063964844,1064.3262939453125,412.9770202636719,1038.53515625,313.3372497558594,1024.631591796875,255.9256134033203,1017.1021728515625,201.72866821289062
open_hand,1175.285400390625,678.6807861328125,1271.3011474609375,656.1516723632812,1340.4173583984375,573.7605590820312,1391.0384521484375,490.18450927734375,1433.321044921875,436.8924255371094,1279.3760986328125,399.5813903808594,1297.221435546875,277.5384521484375,1301.615478515625,208.43092346191406,1301.0906982421875,153.65951538085938,1211.8642578125,382.31964111328125,1223.898193359375,252.6247100830078,1223.8795166015625,174.8333740234375,1227.0675048828125,108.27955627441406,1148.6766357421875,387.89117431640625,1149.2730712890625,264.9666442871094,1147.7706298828125,191.68212890625,1151.1075439453125,129.18434143066406,1079.510986328125,418.73687744140625,1056.26708984375,317.05535888671875,1044.447998046875,258.4993896484375,1038.3477783203125,203.60874938964844
open_hand,1219.0589599609375,672.3263549804688,1311.412353515625,649.5136108398438,1373.713623046875,571.7015991210938,1415.6365966796875,495.9765930175781,1456.05029296875,439.3704833984375,1309.8963623046875,418.0909729003906,1321.166748046875,301.0294494628906,1322.7681884765625,230.20327758789062,1323.998779296875,166.57481384277344,1247.9267578125,401.61358642578125,1252.966064453125,276.2410888671875,1249.8931884765625,195.5042724609375,1253.4866943359375,127.85444641113281,1187.4854736328125,414.8327941894531,1182.9713134765625,287.9123840332031,1180.585693359375,213.3126678466797,1183.60107421875,150.5111083984375,1126.064208984375,436.25274658203125,1101.9361572265625,340.77264404296875,1091.3543701171875,282.2842102050781,1086.495849609375,228.2753143310547
open_hand,1273.4765625,700.51123046875,1361.9561767578125,674.1061401367188,1419.9892578125,591.184814453125,1460.6085205078125,507.190185546875,1495.925048828125,452.16705322265625,1353.3375244140625,441.2505798339844,1366.719482421875,318.8978271484375,1373.6844482421875,242.99090576171875,1376.385009765625,183.3655242919922,1291.0477294921875,427.74273681640625,1298.8712158203125,295.87701416015625,1299.741943359375,211.4186248779297,1303.7403564453125,140.85472106933594,1234.7740478515625,435.40924072265625,1230.9302978515625,309.9093017578125,1230.2880859375,229.64035034179688,1234.633056640625,163.5637664794922,1173.9132080078125,464.1328125,1149.2235107421875,362.4206848144531,1140.070068359375,299.01708984375,1136.56103515625,241.07821655273438
open_hand,1318.3548583984375,701.65576171875,1410.6778564453125,676.3329467773438,1468.0692138671875,597.049072265625,1501.546142578125,526.0422973632812,1537.177001953125,468.25189208984375,1404.9993896484375,444.3681335449219,1410.680908203125,331.9285888671875,1410.109130859375,262.41748046875,1409.6673583984375,198.17588806152344,1345.2655029296875,428.0973205566406,1349.612060546875,305.1175537109375,1343.833984375,224.03271484375,1345.666259765625,156.28121948242188,1288.3492431640625,438.38543701171875,1283.7938232421875,316.0233459472656,1279.3839111328125,242.7442626953125,1283.056396484375,180.3968505859375,1229.1796875,462.04156494140625,1208.4136962890625,369.7806701660156,1200.2906494140625,311.5541687011719,1198.002197265625,258.3547668457031
open_hand,1366.6885986328125,722.3287353515625,1456.090087890625,693.6797485351562,1509.62109375,611.0585327148438,1539.6080322265625,537.617431640625,1573.4051513671875,476.7851257324219,1445.7431640625,467.131103515625,1452.827392578125,351.4439697265625,1455.4854736328125,280.4485168457031,1457.31787109375,215.10205078125,1386.3570556640625,450.04827880859375,1389.55810546875,326.5943298339844,1386.704345703125,244.17823791503906,1389.541259765625,176.08782958984375,1327.755615234375,464.1785888671875,1324.488037109375,336.71795654296875,1323.5203857421875,260.2953796386719,1328.08740234375,198.73585510253906,1270.26416015625,482.13482666015625,1248.7998046875,384.9234924316406,1242.9136962890625,325.6680908203125,1241.555419921875,273.06390380859375
open_hand,1401.428955078125,727.7544555664062,1491.8760986328125,700.57421875,1544.488525390625,616.5029907226562,1568.1072998046875,539.5115966796875,1600.08544921875,476.2196350097656,1484.14013671875,475.9576110839844,1491.6724853515625,356.8315734863281,1494.4544677734375,285.1302795410156,1495.931396484375,218.82504272460938,1421.83056640625,458.9922180175781,1426.6207275390625,330.6973876953125,1424.67626953125,248.22579956054688,1428.3489990234375,178.2770233154297,1364.1485595703125,470.2182312011719,1359.2867431640625,341.38623046875,1358.257080078125,264.6891174316406,1363.012939453125,201.36941528320312,1303.08642578125,489.98248291015625,1283.4903564453125,391.4152526855469,1278.0313720703125,330.3590393066406,1277.0980224609375,276.091552734375
open_hand,1428.2279052734375,739.911865234375,1515.711669921875,711.88916015625,1569.2989501953125,628.6163330078125,1595.64306640625,551.2940063476562,1627.309326171875,487.3175354003906,1513.8299560546875,499.4176940917969,1521.8680419921875,375.6766052246094,1527.2310791015625,298.055419921875,1530.06494140625,228.53887939453125,1454.225341796875,481.0144958496094,1456.982666015625,346.625732421875,1455.161865234375,259.36785888671875,1459.684326171875,185.1760711669922,1396.3953857421875,491.43365478515625,1391.5040283203125,357.42041015625,1391.789306640625,274.59832763671875,1398.482666015625,208.2794952392578,1337.3734130859375,508.3698425292969,1316.718505859375,405.73590087890625,1312.48828125,340.0685729980469,1313.355712890625,282.8326416015625
open_hand,1445.137939453125,749.347412109375,1534.008544921875,723.6304321289062,1590.3577880859375,638.9198608398438,1617.1297607421875,560.8357543945312,1651.6300048828125,497.3551025390625,1540.0390625,488.891357421875,1551.34912109375,366.62835693359375,1558.80908203125,295.2358703613281,1561.6527099609375,230.33323669433594,1478.9425048828125,468.553466796875,1485.420166015625,338.5307312011719,1487.5645751953125,257.3838195800781,1493.7657470703125,187.84530639648438,1419.672607421875,479.97137451171875,1419.3458251953125,348.24456787109375,1422.8045654296875,271.2516174316406,1430.9990234375,209.15859985351562,1358.0364990234375,497.8490295410156,1340.572998046875,394.7534484863281,1338.6741943359375,333.823974609375,1340.700439453125,280.47857666015625
open_hand,1458.9906005859375,754.447998046875,1547.7401123046875,729.5240478515625,1604.2412109375,643.1243286132812,1628.31005859375,557.2225952148438,1658.3177490234375,497.5643310546875,1556.8521728515625,494.2077331542969,1571.9117431640625,372.1773376464844,1579.5675048828125,298.9464111328125,1582.5491943359375,234.70689392089844,1494.3355712890625,477.37921142578125,1501.7470703125,343.76007080078125,1506.4932861328125,263.9984436035156,1511.2467041015625,193.1784210205078,1434.6651611328125,483.24676513671875,1434.71923828125,355.8745422363281,1439.2369384765625,280.9866027832031,1445.657958984375,215.8791046142578,1373.00146484375,506.403564453125,1360.8094482421875,406.6029052734375,1357.6788330078125,345.02435302734375,1358.788330078125,288.60089111328125
open_hand,1468.215576171875,763.1281127929688,1556.233154296875,737.0973510742188,1613.14453125,648.5658569335938,1636.831787109375,561.6454467773438,1666.9683837890625,500.49957275390625,1567.699951171875,505.0578308105469,1581.612060546875,382.3796081542969,1590.0067138671875,307.8679504394531,1593.6009521484375,238.0381622314453,1505.78125,487.63916015625,1512.0543212890625,350.1420593261719,1515.9852294921875,270.01776123046875,1520.686767578125,198.5114288330078,1446.948486328125,495.07269287109375,1446.8597412109375,362.4125061035156,1450.8338623046875,287.99371337890625,1458.40283203125,222.34767150878906,1387.2886962890625,513.8187866210938,1376.1629638671875,412.80535888671875,1375.3326416015625,349.9740905761719,1378.9425048828125,292.8391418457031
open_hand,1480.994384765625,758.1637573242188,1569.5662841796875,732.72509765625,1625.09814453125,649.4756469726562,1646.38037109375,571.2632446289062,1676.409423828125,507.28656005859375,1581.3480224609375,520.1085815429688,1593.6644287109375,393.07098388671875,1603.1456298828125,313.4008483886719,1604.2548828125,239.05014038085938,1520.11669921875,498.35626220703125,1529.6671142578125,359.7868957519531,1535.16162109375,271.52691650390625,1543.0936279296875,195.74681091308594,1466.3104248046875,507.3614501953125,1464.9180908203125,368.2481994628906,1470.31298828125,284.1865234375,1481.16015625,217.287109375,1401.0028076171875,518.732177734375,1388.4327392578125,411.5750427246094,1388.5703125,344.3126220703125,1393.6373291015625,286.8121337890625
